time                max{T}              x(max{T})           y(max{T})           z(max{T})           vx(max{T})          vy(max{T})          vz(max{T})          R(max{T})           vr(max{T})          T_center            max{Mach}           
4.4270902809e+01    4.8125348902e+08    2.8710937500e+08    3.2617187500e+08    3.2617187500e+08    1.4272865948e+06    4.4739519455e+06    6.8771591994e+06    1.1393601184e+08    8.0536532556e+06    4.5309522877e+08    9.5376324708e-02    
4.4349626648e+01    4.7658313588e+08    3.2617187500e+08    3.3398437500e+08    2.5976562500e+08    -6.5211188039e+05   -7.8573111263e+06   -2.2461524411e+06   1.1380200884e+08    -6.4278217813e+06   4.5306693379e+08    9.4403839470e-02    
4.4427825846e+01    4.7843947105e+08    3.2617187500e+08    3.3398437500e+08    2.5976562500e+08    4.5957356331e+05    -5.7744269564e+06   -2.4383791977e+06   1.1380200884e+08    -4.1630842950e+06   4.5304091712e+08    9.4012494443e-02    
4.4506291183e+01    4.8052759477e+08    3.2617187500e+08    3.3398437500e+08    2.5976562500e+08    1.9490419344e+06    -3.3977452472e+06   -2.7360891192e+06   1.1380200884e+08    -1.4377158573e+06   4.5301334758e+08    9.4432381947e-02    
4.4584382413e+01    4.8175097690e+08    3.2617187500e+08    3.3398437500e+08    2.5976562500e+08    3.6617848418e+06    -1.0896091658e+06   -3.0909578801e+06   1.1380200884e+08    1.3816077458e+06    4.5298958190e+08    9.6268139322e-02    
4.4660974288e+01    4.8115869394e+08    3.2617187500e+08    3.3398437500e+08    2.5976562500e+08    5.5185262936e+06    8.8984452809e+05    -3.4867519913e+06   1.1380200884e+08    4.0512397262e+06    4.5296860335e+08    9.9821180823e-02    
4.4734847911e+01    4.8373258541e+08    2.7929687500e+08    3.1054687500e+08    3.4179687500e+08    8.6993567447e+05    7.9059816249e+03    -5.9508552772e+05   1.1380200884e+08    -2.5185770356e+05   4.5294839666e+08    1.0290063793e-01    
4.4806521114e+01    4.9269219712e+08    2.7929687500e+08    3.1054687500e+08    3.4179687500e+08    1.4250081871e+06    1.7595951600e+06    9.8358198783e+05    1.1380200884e+08    2.0964131490e+06    4.5293087487e+08    1.0343168420e-01    
4.4875613943e+01    5.0037269455e+08    2.7929687500e+08    3.1054687500e+08    3.4179687500e+08    1.9784990055e+06    3.6418380636e+06    2.3281399501e+06    1.1380200884e+08    4.3248948682e+06    4.5291635500e+08    1.0301701365e-01    
4.4943234931e+01    5.0397378008e+08    2.7929687500e+08    3.1054687500e+08    3.4179687500e+08    2.6032784255e+06    5.4182137679e+06    3.8124563577e+06    1.1380200884e+08    6.6281379540e+06    4.5290342014e+08    1.0356530759e-01    
4.5009777846e+01    5.0231796940e+08    2.7929687500e+08    3.1054687500e+08    3.4179687500e+08    3.1466497737e+06    6.9066640090e+06    4.8193638070e+06    1.1380200884e+08    8.3721410032e+06    4.5289258469e+08    1.0466879563e-01    
4.5075623207e+01    4.9635726932e+08    2.7929687500e+08    3.1054687500e+08    3.4179687500e+08    3.4894338169e+06    8.1727191036e+06    5.2634745273e+06    1.1380200884e+08    9.4922104852e+06    4.5288254565e+08    1.0524147141e-01    
4.5141137349e+01    4.8901005360e+08    2.7929687500e+08    3.1054687500e+08    3.4179687500e+08    3.5868559410e+06    9.1248577976e+06    5.2646108930e+06    1.1380200884e+08    1.0024780180e+07    4.5287514026e+08    1.0491805515e-01    
4.5206910499e+01    4.8417509353e+08    1.8945312500e+08    2.5976562500e+08    1.5820312500e+08    -9.6536026559e+06   -1.5178407616e+06   7.7712618325e+06    1.1039908407e+08    -1.3016841817e+06   4.5286929986e+08    1.0328102752e-01    
4.5273824711e+01    4.8578051644e+08    1.8945312500e+08    2.5976562500e+08    1.5820312500e+08    -8.7800317521e+06   -1.1996598428e+06   8.7347174536e+06    1.1039908407e+08    -2.5537504390e+06   4.5286437169e+08    1.0199944518e-01    
4.5341834252e+01    4.8634286455e+08    1.8945312500e+08    2.5976562500e+08    1.5820312500e+08    -8.2838471889e+06   -9.1970894756e+05   9.5766236633e+06    1.1039908407e+08    -3.5011576502e+06   4.5285997029e+08    1.0256280187e-01    
4.5409789173e+01    4.8626423272e+08    1.8945312500e+08    2.5976562500e+08    1.5820312500e+08    -7.9623241678e+06   -6.5155142235e+05   1.0320717114e+07    1.1039908407e+08    -4.2724859865e+06   4.5285556370e+08    1.0523997550e-01    
4.5476007220e+01    4.8960454911e+08    2.5976562500e+08    1.8945312500e+08    3.4179687500e+08    -3.9492103083e+06   -5.3623117730e+06   -5.9415194313e+06   1.1039908407e+08    -2.3488256720e+06   4.5285417595e+08    1.0431610636e-01    
4.5542920016e+01    4.9161440269e+08    2.5976562500e+08    1.8945312500e+08    3.4179687500e+08    -4.2560696788e+06   -5.5809746801e+06   -6.7302395715e+06   1.1039908407e+08    -2.9118680422e+06   4.5285316994e+08    9.9115766988e-02    
4.5613565641e+01    4.9298635062e+08    2.5976562500e+08    1.8945312500e+08    3.4179687500e+08    -4.4941282904e+06   -6.0405745589e+06   -7.1560859122e+06   1.1039908407e+08    -3.0349561831e+06   4.5285505573e+08    9.5547358434e-02    
4.5690510648e+01    4.9304366432e+08    2.5976562500e+08    1.8945312500e+08    3.4179687500e+08    -4.6995437069e+06   -6.4511574953e+06   -7.3540663574e+06   1.1039908407e+08    -2.9925688965e+06   4.5285655637e+08    9.7324085687e-02    
4.5767440434e+01    4.9237460705e+08    2.5976562500e+08    1.8945312500e+08    3.4179687500e+08    -4.8499198104e+06   -7.0106638070e+06   -6.8927579803e+06   1.1039908407e+08    -2.3154390984e+06   4.5285807219e+08    9.8079498511e-02    
4.5843706929e+01    4.8873346166e+08    2.5976562500e+08    1.8945312500e+08    3.4179687500e+08    -4.8924154786e+06   -7.9468324761e+06   -5.8286624594e+06   1.1039908407e+08    -9.2097341554e+05   4.5285939620e+08    1.0067823289e-01    
4.5921023763e+01    4.9074471537e+08    1.6210937500e+08    2.9492187500e+08    3.0664062500e+08    -3.2585158019e+06   7.8576932791e+06    1.3395042114e+06    1.1380200884e+08    6.2850003147e+06    4.5286087079e+08    9.3261608984e-02    
4.6001182868e+01    4.9076656512e+08    1.6210937500e+08    2.9492187500e+08    3.0664062500e+08    -5.6955646019e+06   9.5175370365e+06    3.3880981585e+06    1.1380200884e+08    9.8419733561e+06    4.5286309462e+08    9.1291685238e-02    
4.6083247368e+01    4.9948637718e+08    2.8710937500e+08    1.5820312500e+08    2.9882812500e+08    6.0046783353e+05    -6.2458185930e+06   4.0002646856e+06    1.1039908407e+08    7.1645072550e+06    4.5286784830e+08    9.3598843246e-02    
4.6164582112e+01    5.1317596112e+08    2.8710937500e+08    1.5820312500e+08    2.9882812500e+08    1.6155762360e+06    -7.2047461518e+06   5.5171955916e+06    1.1039908407e+08    8.9739922267e+06    4.5287066046e+08    9.6050463202e-02    
4.6243677876e+01    5.1766165254e+08    2.8710937500e+08    1.5820312500e+08    2.9882812500e+08    3.2747994842e+06    -1.0160742312e+07   8.0910865829e+06    1.1039908407e+08    1.3128032296e+07    4.5287609424e+08    9.6877032653e-02    
4.6322382461e+01    5.0863205202e+08    2.8710937500e+08    1.5820312500e+08    2.9882812500e+08    4.2545340328e+06    -1.3130217434e+07   1.0031820298e+07    1.1039908407e+08    1.6784840368e+07    4.5288362405e+08    9.3149937682e-02    
4.6401665984e+01    4.8957697000e+08    1.8945312500e+08    2.5976562500e+08    1.5820312500e+08    -8.7996411512e+06   -2.7119556186e+06   6.8022190944e+06    1.1039908407e+08    -1.0698967812e+06   4.5289082273e+08    9.3985431836e-02    
4.6480289770e+01    4.8538130873e+08    1.8945312500e+08    2.5976562500e+08    1.5820312500e+08    -9.5512702096e+06   -3.2226272010e+06   4.8742476734e+06    1.1039908407e+08    9.0026009869e+05    4.5289529405e+08    8.7817424863e-02    
4.6559255553e+01    4.8594298567e+08    2.9101562500e+08    3.4570312500e+08    2.1289062500e+08    -3.1935088978e+06   -3.6010871141e+06   1.2647101714e+06    1.1053721248e+08    -4.7273822627e+06   4.5290108737e+08    8.8169591616e-02    
4.6638106705e+01    4.8717090467e+08    2.9101562500e+08    3.4570312500e+08    2.1289062500e+08    -2.1717553483e+06   -3.7369425315e+05   -1.6166850952e+04   1.1053721248e+08    -1.1239623857e+06   4.5290758246e+08    8.7228746718e-02    
4.6719295412e+01    4.8546290479e+08    2.9101562500e+08    3.4570312500e+08    2.1289062500e+08    -8.8281298499e+05   2.8184566956e+06    -1.1692645384e+06   1.1053721248e+08    2.5051894935e+06    4.5291326113e+08    8.7755079338e-02    
4.6802782688e+01    4.7996612348e+08    2.9101562500e+08    3.4570312500e+08    2.1289062500e+08    5.1471463175e+05    5.3331503666e+06    -2.1227074517e+06   1.1053721248e+08    5.5210623796e+06    4.5292271551e+08    8.7297618769e-02    
4.6887059911e+01    4.7960740503e+08    1.5429687500e+08    2.1289062500e+08    2.0898437500e+08    6.4761059701e+06    -3.0373489595e+06   7.6811948647e+05    1.1053721248e+08    -4.8723352650e+06   4.5292899107e+08    8.6259051336e-02    
4.6972293468e+01    4.8049977036e+08    1.5429687500e+08    2.1289062500e+08    2.0898437500e+08    4.0222889790e+06    -3.6963457003e+06   6.7423408822e+04    1.1053721248e+08    -2.2665847443e+06   4.5293520628e+08    8.4644536377e-02    
4.7059179816e+01    4.7866591511e+08    1.5429687500e+08    2.1289062500e+08    2.0898437500e+08    1.0363786360e+06    -4.4291323509e+06   -9.6812301587e+05   1.1053721248e+08    9.4887348259e+05    4.5294273631e+08    8.2687533175e-02    
4.7148238158e+01    4.7704926868e+08    2.2460937500e+08    2.0117187500e+08    1.5429687500e+08    -2.4306037170e+06   -3.1230641132e+05   2.6815740935e+06    1.1039908407e+08    -1.6274694504e+06   4.5295203501e+08    8.3055519388e-02    
4.7238689666e+01    4.7971343641e+08    2.2460937500e+08    3.4570312500e+08    2.9882812500e+08    9.4057010824e+05    -1.1035906066e+06   3.3658265163e+05    1.1039908407e+08    -1.0241392295e+06   4.5296097409e+08    8.3729376546e-02    
4.7328049922e+01    4.8303141751e+08    2.2460937500e+08    3.4570312500e+08    2.9882812500e+08    -1.0328393049e+02   2.8795301125e+06    2.6718950048e+06    1.1039908407e+08    3.6779859130e+06    4.5297033479e+08    8.0616775737e-02    
4.7420056289e+01    4.8595519215e+08    2.8710937500e+08    3.4570312500e+08    2.0898437500e+08    -3.0803010640e+05   -6.5774284603e+06   1.6005185866e+06    1.1053721248e+08    -6.3920332093e+06   4.5298425373e+08    7.8254988146e-02    
4.7514643980e+01    4.9029590394e+08    2.8710937500e+08    3.4570312500e+08    2.0898437500e+08    8.1316315497e+05    -3.8428426327e+06   7.1652633932e+05    1.1053721248e+08    -3.3200117843e+06   4.5299846678e+08    7.7677944147e-02    
4.7609200230e+01    4.8914191450e+08    2.8710937500e+08    3.4570312500e+08    2.0898437500e+08    1.9433683684e+06    -7.2195240996e+05   -4.6124221027e+05   1.1053721248e+08    1.9850528932e+05    4.5300270594e+08    7.8123077451e-02    
4.7704968542e+01    4.8712899814e+08    2.8710937500e+08    3.4570312500e+08    2.0898437500e+08    2.8591420638e+06    2.6076083713e+06    -1.6109518007e+06   1.1053721248e+08    3.8152892626e+06    4.5302311624e+08    7.7430002495e-02    
4.7799813463e+01    4.8477290827e+08    2.8710937500e+08    3.4570312500e+08    2.0898437500e+08    3.7240789576e+06    5.1839253557e+06    -2.7926385625e+06   1.1053721248e+08    6.7747132223e+06    4.5304361951e+08    8.0552853169e-02    
4.7894162415e+01    4.7847905659e+08    2.8710937500e+08    3.4570312500e+08    2.0898437500e+08    4.6750410079e+06    7.6508322392e+06    -4.0546653256e+06   1.1053721248e+08    9.6981008706e+06    4.5306237687e+08    8.1257109960e-02    
4.7984550399e+01    4.7655134093e+08    2.8710937500e+08    2.0898437500e+08    1.5429687500e+08    -3.2136106487e+05   1.9644915366e+06    5.5635419326e+06    1.1053721248e+08    -5.6537404144e+06   4.5308108163e+08    8.3827601026e-02    
4.8072138670e+01    4.7734941272e+08    2.8710937500e+08    2.0898437500e+08    1.5429687500e+08    3.2830159245e+04    8.7979368138e+05    3.8408159116e+06    1.1053721248e+08    -3.6408107035e+06   4.5309749817e+08    8.3763738311e-02    
4.8159764922e+01    4.7881012495e+08    2.8710937500e+08    2.0898437500e+08    1.5429687500e+08    5.1422917583e+05    -1.9563546861e+05   2.4500460927e+06    1.1053721248e+08    -1.8760219159e+06   4.5311499093e+08    8.3598668090e-02    
4.8247215929e+01    4.8071926565e+08    2.8710937500e+08    2.0898437500e+08    1.5429687500e+08    1.2147089701e+06    -1.2142531994e+06   1.2076922790e+06    1.1053721248e+08    -1.8726255264e+05   4.5313215158e+08    8.2785431772e-02    
4.8335396539e+01    4.8095826830e+08    2.8710937500e+08    2.0898437500e+08    1.5429687500e+08    2.1558468234e+06    -2.3101049561e+06   2.2248787876e+04    1.1053721248e+08    1.5616754250e+06    4.5315013871e+08    8.0348789740e-02    
4.8424813407e+01    4.7284411024e+08    2.8710937500e+08    2.0898437500e+08    1.5429687500e+08    3.3008142387e+06    -3.4094575983e+06   -1.6985964320e+06   1.1053721248e+08    3.8438926117e+06    4.5316975667e+08    8.2051283562e-02    
4.8516780969e+01    4.7098063517e+08    3.4570312500e+08    2.7539062500e+08    2.0117187500e+08    5.5738618663e+05    -5.7549392510e+05   -1.2703233909e+06   1.1039908407e+08    9.1267930002e+05    4.5318561392e+08    8.2153381165e-02    
4.8610854928e+01    4.6961784925e+08    3.4570312500e+08    2.7539062500e+08    2.0117187500e+08    4.1871008972e+06    5.0526790359e+05    -3.3518666149e+06   1.1039908407e+08    5.2284226389e+06    4.5320534629e+08    7.9431541366e-02    
4.8704007842e+01    4.7366815584e+08    2.8710937500e+08    2.0898437500e+08    3.4570312500e+08    -4.9717985951e+05   8.5294923884e+05    -1.2465835988e+05   1.1053721248e+08    -5.9133456605e+05   4.5322296819e+08    7.9273484732e-02    
4.8797612774e+01    4.8012655020e+08    2.8710937500e+08    2.0898437500e+08    3.4570312500e+08    5.8011253300e+04    -9.2156294033e+05   1.1905207108e+06    1.1053721248e+08    1.3921808800e+06    4.5323608141e+08    7.6045347403e-02    
4.8895379613e+01    4.7997717089e+08    2.8710937500e+08    2.0898437500e+08    3.4570312500e+08    8.4741418638e+05    -2.7916872027e+06   2.9434131352e+06    1.1053721248e+08    3.8687753370e+06    4.5325095925e+08    7.5219052650e-02    
4.8993506077e+01    4.7400896811e+08    2.8710937500e+08    2.0898437500e+08    3.4570312500e+08    1.9298125905e+06    -4.0985383966e+06   4.3582413233e+06    1.1053721248e+08    5.9420312170e+06    4.5327011429e+08    7.1611430577e-02    
4.9095257475e+01    4.6586210878e+08    2.7929687500e+08    3.3789062500e+08    3.1054687500e+08    8.3125659478e+05    6.6384250369e+06    6.5357584755e+06    1.1067516849e+08    9.0673301989e+06    4.5329021153e+08    7.6564835353e-02    
4.9192821881e+01    4.5803826624e+08    2.7929687500e+08    3.3789062500e+08    3.1054687500e+08    9.5255290210e+05    8.0906900116e+06    8.1072582554e+06    1.1067516849e+08    1.1112445493e+07    4.5330528756e+08    7.8489074938e-02    
4.9288480655e+01    4.5483818693e+08    2.4804687500e+08    2.4804687500e+08    2.4804687500e+08    -1.3251210560e+05   -2.8777977208e+05   -7.0251170484e+04   3.3829117335e+06    2.8321516091e+05    4.5331628604e+08    8.2985544354e-02    
4.9378709642e+01    4.5713211868e+08    3.1054687500e+08    3.2617187500e+08    3.0273437500e+08    -1.5740235786e+06   -1.1043951366e+07   -4.5136590502e+05   1.1067516849e+08    -8.6771333068e+06   4.5332293470e+08    8.7490472233e-02    
4.9468323472e+01    4.5690448050e+08    3.1054687500e+08    3.2617187500e+08    3.0273437500e+08    -1.2413953139e+06   -1.0465412328e+07   -2.2134817055e+05   1.1067516849e+08    -7.9873864759e+06   4.5332887748e+08    7.5767253447e-02    
4.9566333065e+01    4.5637457956e+08    3.1054687500e+08    3.2617187500e+08    3.0273437500e+08    -9.2934902185e+05   -1.0030856205e+07   -7.5673127383e+04   1.1067516849e+08    -7.4481827352e+06   4.5333595217e+08    7.3464792203e-02    
4.9663365986e+01    4.5727696070e+08    2.0117187500e+08    2.2460937500e+08    3.4570312500e+08    -2.2266173417e+06   -2.7322372318e+06   -2.0237093903e+06   1.1039908407e+08    -1.4112935836e+05   4.5333984807e+08    7.2181624652e-02    
4.9759449073e+01    4.6128791713e+08    3.1054687500e+08    3.2617187500e+08    3.0273437500e+08    5.5489261677e+05    -8.1012679104e+06   9.2993155679e+05    1.1067516849e+08    -4.8290181128e+06   4.5334474017e+08    6.9127367289e-02    
4.9858299757e+01    4.6067000366e+08    3.1054687500e+08    3.2617187500e+08    3.0273437500e+08    2.6765973367e+06    -6.0605905627e+06   2.7189982417e+06    1.1067516849e+08    -1.4113578649e+06   4.5334475410e+08    7.1790965868e-02    
4.9954581786e+01    4.5752830380e+08    2.0898437500e+08    3.1445312500e+08    3.3007812500e+08    2.0249628897e+06    -3.7466026714e+06   -1.8698799681e+07   1.1067516849e+08    -1.6461688849e+07   4.5334337196e+08    7.3433029631e-02    
5.0048346318e+01    4.6289671544e+08    2.0898437500e+08    3.1445312500e+08    3.3007812500e+08    1.2824263544e+06    -3.8689376076e+06   -1.6704689937e+07   1.1067516849e+08    -1.4814930114e+07   4.5334597664e+08    7.0468638288e-02    
5.0145988359e+01    4.6928903745e+08    2.0898437500e+08    3.1445312500e+08    3.3007812500e+08    3.8445513543e+05    -3.4503975478e+06   -1.4186140067e+07   1.1067516849e+08    -1.2416128102e+07   4.5335180476e+08    6.5761708296e-02    
5.0250710970e+01    4.7520047628e+08    2.0898437500e+08    3.1445312500e+08    3.3007812500e+08    -7.6609009468e+05   -2.3506583233e+06   -1.1279345989e+07   1.1067516849e+08    -9.2461073491e+06   4.5335659567e+08    6.6192502391e-02    
5.0355639354e+01    4.7915144437e+08    2.0898437500e+08    3.1445312500e+08    3.3007812500e+08    -2.0488482702e+06   -9.1563519942e+05   -8.5910598121e+06   1.1067516849e+08    -5.9899318718e+06   4.5336145860e+08    7.9700976876e-02    
5.0450771902e+01    4.7981289745e+08    2.0898437500e+08    3.1445312500e+08    3.3007812500e+08    -3.2785926973e+06   9.2324576764e+05    -6.1871137017e+06   1.1067516849e+08    -2.7239430944e+06   4.5336366106e+08    7.2422229303e-02    
5.0551345932e+01    4.7123238706e+08    2.0898437500e+08    3.1445312500e+08    3.3007812500e+08    -4.2728733935e+06   3.3583912222e+06    -3.1268840275e+06   1.1067516849e+08    1.2768751468e+06    4.5336516656e+08    7.5804346318e-02    
5.0652650310e+01    4.5660789926e+08    3.1054687500e+08    1.9726562500e+08    3.2617187500e+08    -2.0213656569e+06   1.1910100287e+06    -6.7979160352e+06   1.1067516849e+08    -6.3519628056e+06   4.5336588735e+08    8.0481351087e-02    
5.0748951398e+01    4.5986508933e+08    3.1054687500e+08    1.9726562500e+08    3.2617187500e+08    5.3488086944e+05    -7.4078070525e+05   -4.2920370577e+06   1.1067516849e+08    -2.3083998073e+06   4.5336573542e+08    8.5223421876e-02    
5.0839481210e+01    4.5586328265e+08    3.1054687500e+08    1.9726562500e+08    3.2617187500e+08    3.2868688738e+06    -2.5280658013e+06   -2.0591879575e+06   1.1067516849e+08    1.5854812198e+06    4.5336811032e+08    7.8025007268e-02    
5.0937147832e+01    4.5450854856e+08    2.4804687500e+08    2.4804687500e+08    2.4804687500e+08    -3.8788056759e+05   -4.6982326187e+05   -1.3740655185e+05   3.3829117335e+06    5.7452724652e+05    4.5337277302e+08    8.1761764277e-02    
5.1029729432e+01    4.5449233549e+08    2.4804687500e+08    2.4804687500e+08    2.4804687500e+08    -4.0437669245e+05   -4.7321287129e+05   -1.3838556046e+05   3.3829117335e+06    5.8657351145e+05    4.5337746896e+08    8.7631499642e-02    
5.1116080478e+01    4.5447640632e+08    2.4804687500e+08    2.4804687500e+08    2.4804687500e+08    -4.1946075660e+05   -4.7572324874e+05   -1.3918951856e+05   3.3829117335e+06    5.9719583247e+05    4.5338103194e+08    9.2353354086e-02    
5.1198019333e+01    4.5456441614e+08    2.4023437500e+08    3.1054687500e+08    3.3789062500e+08    1.7049179228e+05    8.7903871873e+06    -3.6669401702e+06   1.0717300717e+08    1.9433610889e+06    4.5338448630e+08    6.6018778324e-02    
5.1288152073e+01    4.5525247798e+08    2.4023437500e+08    3.1054687500e+08    3.3789062500e+08    -2.3544077130e+05   8.7101752198e+06    -2.7524585354e+06   1.0717300717e+08    2.6849840568e+06    4.5339142541e+08    7.2190193989e-02    
5.1387298087e+01    4.5448477378e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.5259402148e+05   -9.4735965350e+04   -3.3959515447e+05   3.3829117335e+06    -6.2200734460e+04   4.5339905671e+08    7.8829117873e-02    
5.1483413363e+01    4.5451018635e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.5492590035e+05   -8.9077223048e+04   -3.4717897549e+05   3.3829117335e+06    -5.5901447864e+04   4.5340734137e+08    8.5011000035e-02    
5.1572565450e+01    4.5453315339e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.5654058455e+05   -8.2956125905e+04   -3.5449777529e+05   3.3829117335e+06    -4.9074158098e+04   4.5341483540e+08    7.4913268067e-02    
5.1670632745e+01    4.5455965238e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.5769126257e+05   -7.5256638522e+04   -3.6124109315e+05   3.3829117335e+06    -4.1399944873e+04   4.5342555673e+08    7.9774198807e-02    
5.1765494429e+01    4.5458142038e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.5663923112e+05   -6.7576607805e+04   -3.6803598185e+05   3.3829117335e+06    -3.2435455604e+04   4.5343486814e+08    8.3908375876e-02    
5.1855689830e+01    4.5460214953e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.5514751266e+05   -5.8791948106e+04   -3.7263763900e+05   3.3829117335e+06    -2.3845617914e+04   4.5344614197e+08    8.6948311642e-02    
5.1942750091e+01    4.5461934227e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.5308098691e+05   -5.0593574907e+04   -3.7691621083e+05   3.3829117335e+06    -1.5448941147e+04   4.5345497257e+08    8.9743685996e-02    
5.2027123881e+01    4.5463360889e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.5040139513e+05   -4.2347891670e+04   -3.8091352849e+05   3.3829117335e+06    -6.8333782457e+03   4.5346205731e+08    9.2916571290e-02    
5.2108628899e+01    4.5464734182e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.4689078281e+05   -3.4230233920e+04   -3.8468524847e+05   3.3829117335e+06    2.0578101547e+03    4.5346993431e+08    9.6188977516e-02    
5.2187362079e+01    4.5465798995e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.4270487402e+05   -2.5945156649e+04   -3.8776405549e+05   3.3829117335e+06    1.1035487373e+04    4.5347586711e+08    9.9237162079e-02    
5.2263683562e+01    4.5466541832e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.3862978763e+05   -1.7527313399e+04   -3.9031969264e+05   3.3829117335e+06    1.9723781464e+04    4.5348036840e+08    1.0207402531e-01    
5.2337903846e+01    4.5466908680e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.3423373971e+05   -9.7925194537e+03   -3.9306142968e+05   3.3829117335e+06    2.8310468895e+04    4.5348212325e+08    1.0430937488e-01    
5.2410552029e+01    4.5467127736e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.2918229460e+05   -1.9073115002e+03   -3.9548607532e+05   3.3829117335e+06    3.7179318839e+04    4.5348314482e+08    1.0599512874e-01    
5.2482063883e+01    4.5466974338e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.2380809773e+05   6.3585328685e+03    -3.9800951876e+05   3.3829117335e+06    4.6511311068e+04    4.5348150904e+08    1.0765421702e-01    
5.2552497816e+01    4.5466708037e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.1814018767e+05   1.4255999778e+04    -4.0013532740e+05   3.3829117335e+06    5.5570621302e+04    4.5348016297e+08    1.0984729184e-01    
5.2621550594e+01    4.5466376277e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.1266275223e+05   2.2264809365e+04    -4.0216098995e+05   3.3829117335e+06    6.4526425316e+04    4.5347912721e+08    1.1151440017e-01    
5.2689605247e+01    4.5465864962e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.0722730164e+05   3.0192592205e+04    -4.0409611311e+05   3.3829117335e+06    7.3358935614e+04    4.5347735893e+08    1.1280426077e-01    
5.2756911934e+01    4.5465148193e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -3.0124609637e+05   3.7586475235e+04    -4.0577484980e+05   3.3829117335e+06    8.2050265529e+04    4.5347453050e+08    1.1417113838e-01    
5.2823443083e+01    4.5464413272e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.9566753931e+05   4.4991855290e+04    -4.0797062466e+05   3.3829117335e+06    9.0814276323e+04    4.5347188193e+08    1.1554495208e-01    
5.2889227031e+01    4.5463681581e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.8948585346e+05   5.2059293585e+04    -4.0991607745e+05   3.3829117335e+06    9.9586869403e+04    4.5346984221e+08    1.1706734537e-01    
5.2954191004e+01    4.5462730733e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.8305773253e+05   5.9038129480e+04    -4.1123761934e+05   3.3829117335e+06    1.0809037210e+05    4.5346609267e+08    1.1862496083e-01    
5.3018330310e+01    4.5461936747e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.7609450986e+05   6.6293024348e+04    -4.1254299766e+05   3.3829117335e+06    1.1705286661e+05    4.5346399069e+08    1.2090255427e-01    
5.3081294340e+01    4.5461131348e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.6932146804e+05   7.3087414354e+04    -4.1364677492e+05   3.3829117335e+06    1.2552329313e+05    4.5346234316e+08    1.2238684183e-01    
5.3143537291e+01    4.5460509272e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.6221546629e+05   8.0051322306e+04    -4.1461286661e+05   3.3829117335e+06    1.3420433258e+05    4.5346303181e+08    1.2416682131e-01    
5.3204913644e+01    4.5459749585e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.5504822488e+05   8.6998293928e+04    -4.1539220638e+05   3.3829117335e+06    1.4280312930e+05    4.5346308769e+08    8.8378405368e-02    
5.3272427631e+01    4.5458938521e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.4691234476e+05   9.4035437634e+04    -4.1576873784e+05   3.3829117335e+06    1.5178066923e+05    4.5346381221e+08    9.0736379845e-02    
5.3346693017e+01    4.5457976622e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.3750184841e+05   1.0201036929e+05    -4.1511470837e+05   3.3829117335e+06    1.6144054668e+05    4.5346491142e+08    9.3301229520e-02    
5.3428384942e+01    4.5457197833e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.2731307663e+05   1.1077397310e+05    -4.1385813652e+05   3.3829117335e+06    1.7165722373e+05    4.5346973125e+08    8.6024981733e-02    
5.3518246060e+01    4.5456261849e+08    2.5195312500e+08    2.5195312500e+08    2.4804687500e+08    -2.1576653261e+05   1.1986405468e+05    -4.1215060009e+05   3.3829117335e+06    1.8258593846e+05    4.5347399194e+08    9.2925820339e-02    
